Stock Code,Financial Year,Announcement Date,Quarter,Revenue ('000),PBT ('000),NP ('000),NP to SH ('000),NP Margin,ROE,EPS,DPS,NAPS,QoQ,YoY
1163,31-Dec-2019,22-Aug-2019,30-Jun-2019,"1,366,015","177,715","117,667","117,667",8.61%,3.24%,66.57,0.00,20.53,18.96%,30.93%
1163,31-Dec-2019,23-May-2019,31-Mar-2019,"1,344,295","151,240","98,917","98,917",7.36%,2.84%,55.97,0.00,19.72,-1.12%,13.40%
1163,31-Dec-2018,21-Feb-2019,31-Dec-2018,"1,302,173","127,837","100,040","100,040",7.68%,3.01%,10.69,40.00,19.03,0.16%,15.28%
1163,31-Dec-2018,22-Nov-2018,30-Sep-2018,"1,301,578","147,676","99,879","99,879",7.67%,2.92%,56.54,0.00,19.33,11.14%,47.91%
1163,31-Dec-2018,20-Aug-2018,30-Jun-2018,"1,306,772","115,841","89,870","89,870",6.88%,2.75%,51.37,0.00,18.67,3.02%,35.18%
1163,31-Dec-2018,28-May-2018,31-Mar-2018,"1,271,406","127,630","87,232","87,232",6.86%,2.71%,49.79,0.00,18.35,0.52%,29.86%
1163,31-Dec-2017,22-Feb-2018,31-Dec-2017,"1,209,867","126,385","86,782","86,782",7.17%,2.78%,49.94,12.00,17.96,28.52%,-3.55%
1163,31-Dec-2017,22-Nov-2017,30-Sep-2017,"1,188,389","97,248","67,526","67,526",5.68%,2.18%,38.73,0.00,17.75,1.57%,-7.10%
1163,31-Dec-2017,17-Aug-2017,30-Jun-2017,"1,193,797","104,987","66,480","66,480",5.57%,2.20%,38.23,0.00,17.38,-1.03%,-12.86%
1163,31-Dec-2017,30-May-2017,31-Mar-2017,"1,208,937","108,663","67,174","67,174",5.56%,2.28%,38.67,0.00,16.98,-25.34%,-8.21%
1163,31-Dec-2016,24-Feb-2017,31-Dec-2016,"1,210,975","121,004","89,979","89,979",7.43%,3.19%,52.95,9.00,16.58,23.79%,4.31%
1163,31-Dec-2016,29-Nov-2016,30-Sep-2016,"1,152,180","109,271","72,684","72,684",6.31%,2.59%,42.92,0.00,16.58,-4.73%,-7.42%
1163,31-Dec-2016,18-Aug-2016,30-Jun-2016,"1,148,446","109,319","76,289","76,289",6.64%,2.80%,44.93,0.00,16.05,4.25%,8.28%
1163,31-Dec-2016,27-May-2016,31-Mar-2016,"1,167,293","114,997","73,179","73,179",6.27%,2.70%,43.22,0.00,16.01,-15.17%,-0.63%
1163,31-Dec-2015,26-Feb-2016,31-Dec-2015,"1,170,453","127,000","86,264","86,264",7.37%,3.33%,51.50,6.50,15.48,9.88%,21.41%
1163,31-Dec-2015,20-Nov-2015,30-Sep-2015,"1,135,434","97,365","78,508","78,508",6.91%,3.15%,46.87,0.00,14.86,11.43%,0.11%
1163,31-Dec-2015,26-Aug-2015,30-Jun-2015,"1,113,620","101,437","70,458","70,458",6.33%,2.90%,41.98,0.00,14.50,-4.32%,17.01%
1163,31-Dec-2015,27-May-2015,31-Mar-2015,"1,099,990","112,419","73,641","73,641",6.69%,3.10%,43.87,0.00,14.17,3.64%,-14.59%
1163,31-Dec-2014,27-Feb-2015,31-Dec-2014,"1,225,085","100,005","71,052","71,052",5.80%,3.23%,44.19,5.00,13.67,-9.39%,48.42%
1163,31-Dec-2014,21-Nov-2014,30-Sep-2014,"1,058,334","112,058","78,418","78,418",7.41%,3.63%,48.68,0.00,13.42,30.23%,5.75%
1163,31-Dec-2014,28-Aug-2014,30-Jun-2014,"1,076,235","87,457","60,215","60,215",5.59%,2.86%,37.07,0.00,12.95,-30.16%,-3.15%
1163,31-Dec-2014,28-May-2014,31-Mar-2014,"1,016,530","124,010","86,217","86,217",8.48%,4.13%,53.02,0.00,12.83,80.10%,60.49%
1163,31-Dec-2013,28-Feb-2014,31-Dec-2013,"931,850","68,625","47,873","47,873",5.14%,2.39%,30.12,2.50,12.59,-35.44%,8.66%
1163,31-Dec-2013,22-Nov-2013,30-Sep-2013,"962,317","98,731","74,153","74,153",7.71%,3.73%,46.42,0.00,12.45,19.26%,39.59%
5127,31-Dec-2023,28-Aug-2023,30-Jun-2023,"18,475","1,967","1,967","1,967",10.65%,0.27%,0.34,0.00,1.2753,-41.02%,-68.03%
5127,31-Dec-2023,29-May-2023,31-Mar-2023,"18,534","3,335","3,335","3,335",17.99%,0.45%,0.58,0.00,1.2894,202.87%,-22.89%
5127,31-Dec-2022,27-Feb-2023,31-Dec-2022,"20,397",-311,"-3,242","-3,242",-15.89%,-0.44%,1.07,0.00,1.2836,-164.00%,-171.50%
5127,31-Dec-2022,25-Nov-2022,30-Sep-2022,"19,151","5,066","5,066","5,066",26.45%,0.68%,0.88,0.00,1.3057,-17.65%,-48.30%
5127,31-Dec-2022,25-Aug-2022,30-Jun-2022,"19,502","6,152","6,152","6,152",31.55%,0.83%,1.07,0.00,1.2969,42.24%,-24.44%
5127,31-Dec-2022,27-May-2022,31-Mar-2022,"18,804","4,325","4,325","4,325",23.00%,0.58%,0.75,0.00,1.3083,-4.61%,-51.64%
5127,31-Dec-2021,18-Feb-2022,31-Dec-2021,"21,259","4,694","4,534","4,534",21.33%,0.61%,0.62,0.00,1.3007,-53.73%,113.10%
5127,31-Dec-2021,29-Nov-2021,30-Sep-2021,"22,314","9,799","9,799","9,799",43.91%,1.29%,1.71,0.00,1.3209,20.35%,8.59%
5127,31-Dec-2021,23-Aug-2021,30-Jun-2021,"21,312","8,142","8,142","8,142",38.20%,1.09%,1.42,0.00,1.3038,-8.97%,78.55%
5127,31-Dec-2021,28-May-2021,31-Mar-2021,"21,368","8,944","8,944","8,944",41.86%,1.18%,1.56,0.00,1.3185,125.84%,2.83%
5127,31-Dec-2020,25-Feb-2021,31-Dec-2020,"22,572","-34,610","-34,610","-34,610",-153.33%,-4.51%,0.61,2.20,1.34,-483.53%,-514.44%
5127,31-Dec-2020,27-Nov-2020,30-Sep-2020,"22,547","9,024","9,024","9,024",40.02%,1.16%,1.57,0.00,1.3547,97.89%,-1.20%
5127,31-Dec-2020,21-Aug-2020,30-Jun-2020,"18,289","4,560","4,560","4,560",24.93%,0.60%,0.80,2.20,1.3219,-47.57%,-48.82%
5127,31-Dec-2020,23-Jun-2020,31-Mar-2020,"22,551","8,698","8,698","8,698",38.57%,1.13%,1.52,0.00,1.3384,4.16%,-4.40%
5127,31-Dec-2019,10-Feb-2020,31-Dec-2019,"23,880","13,111","8,351","8,351",34.97%,1.09%,1.46,1.70,1.3378,-8.57%,155.33%
5127,31-Dec-2019,25-Nov-2019,30-Sep-2019,"24,050","9,134","9,134","9,134",37.98%,1.19%,1.59,1.50,1.3402,2.51%,5.33%
5127,31-Dec-2019,30-Aug-2019,30-Jun-2019,"24,147","8,910","8,910","8,910",36.90%,1.16%,1.55,1.50,1.3393,-2.07%,-88.79%
5127,31-Dec-2019,24-May-2019,31-Mar-2019,"23,801","9,098","9,098","9,098",38.23%,1.18%,1.59,1.50,1.349,160.28%,-87.92%
5127,31-Dec-2018,14-Feb-2019,31-Dec-2018,"27,929","-9,228","-15,092","-15,092",-54.04%,-1.97%,-2.63,1.45,1.3379,-274.03%,-130.55%
5127,31-Dec-2018,29-Nov-2018,30-Sep-2018,"24,424","8,672","8,672","8,672",35.51%,1.10%,1.51,1.35,1.3787,-89.09%,2.72%
5127,31-Dec-2018,30-Aug-2018,30-Jun-2018,"23,535","79,497","79,497","79,497",337.78%,10.07%,13.87,1.94,1.3771,5.55%,885.83%
5127,31-Dec-2018,30-May-2018,31-Mar-2018,"21,945","75,317","75,317","75,317",343.21%,9.56%,13.14,1.35,1.375,52.45%,802.65%
5127,31-Dec-2017,15-Feb-2018,31-Dec-2017,"15,092","49,403","49,403","49,403",327.35%,6.86%,8.62,1.34,1.2571,485.20%,264.89%
5127,31-Dec-2017,24-Nov-2017,30-Sep-2017,"14,976","8,442","8,442","8,442",56.37%,1.24%,1.47,1.40,1.1843,4.69%,-1.78%
5127,31-Dec-2017,29-Aug-2017,30-Jun-2017,"15,129","8,064","8,064","8,064",53.30%,1.19%,1.41,1.34,1.1836,-3.36%,-10.08%
5127,31-Dec-2017,30-May-2017,31-Mar-2017,"15,220","8,344","8,344","8,344",54.82%,1.23%,1.46,1.43,1.1829,-38.37%,-11.60%
5127,31-Dec-2016,20-Feb-2017,31-Dec-2016,"14,295","13,539","13,539","13,539",94.71%,2.02%,2.36,1.42,1.1684,57.52%,-59.50%
5127,31-Dec-2016,25-Nov-2016,30-Sep-2016,"14,411","8,595","8,595","8,595",59.64%,1.29%,1.50,1.42,1.1584,-4.16%,-0.51%
5127,31-Dec-2016,24-Aug-2016,30-Jun-2016,"14,190","8,968","8,968","8,968",63.20%,1.33%,1.56,1.49,1.1725,-4.99%,-6.54%
5127,31-Dec-2016,27-May-2016,31-Mar-2016,"14,489","9,439","9,439","9,439",65.15%,1.41%,1.65,1.56,1.1717,-71.76%,17.65%
5127,31-Dec-2015,19-Feb-2016,31-Dec-2015,"15,584","33,426","33,426","33,426",214.49%,5.04%,5.83,1.81,1.156,286.92%,-54.34%
5127,31-Dec-2015,26-Nov-2015,30-Sep-2015,"15,501","8,639","8,639","8,639",55.73%,1.33%,1.51,1.51,1.1298,-9.97%,-53.87%
5127,31-Dec-2015,28-Aug-2015,30-Jun-2015,"15,332","9,596","9,596","9,596",62.59%,1.48%,1.67,1.59,1.1326,19.61%,30.06%
5127,31-Dec-2015,29-May-2015,31-Mar-2015,"15,190","8,023","8,023","8,023",52.82%,1.23%,1.40,1.40,1.1423,-89.04%,0.94%
5127,31-Dec-2014,16-Feb-2015,31-Dec-2014,"13,959","73,199","73,199","73,199",524.39%,11.30%,12.77,1.80,1.1298,290.90%,904.74%
5127,31-Dec-2014,25-Nov-2014,30-Sep-2014,"13,585","18,726","18,726","18,726",137.84%,3.24%,3.27,1.70,1.0071,153.81%,71.04%
5127,31-Dec-2014,28-Aug-2014,30-Jun-2014,"13,658","7,378","7,378","7,378",54.02%,1.29%,1.29,1.30,1.0005,-7.17%,-33.01%
5127,31-Dec-2014,28-May-2014,31-Mar-2014,"14,030","7,948","7,948","7,948",56.65%,1.36%,1.39,1.70,1.0216,187.38%,-30.08%
5127,31-Dec-2013,18-Feb-2014,31-Dec-2013,"13,998","-9,096","-9,096","-9,096",-64.98%,-1.57%,1.55,1.74,1.0077,-183.08%,-171.73%
5127,31-Dec-2013,20-Nov-2013,30-Sep-2013,"16,807","10,948","10,948","10,948",65.14%,1.80%,1.91,1.81,1.0587,-0.60%,1.44%
5293,31-Mar-2024,24-Aug-2023,30-Jun-2023,"222,510","39,297","30,055","23,269",13.51%,2.78%,3.64,0.00,1.31,-45.05%,282.40%
5293,31-Mar-2023,26-May-2023,31-Mar-2023,"158,406","77,981","66,374","42,344",41.90%,5.22%,6.63,3.00,1.27,356.39%,102.82%
5293,31-Mar-2023,24-Feb-2023,31-Dec-2022,"134,348","20,604","13,925","9,278",10.36%,1.21%,1.45,0.00,1.20,-79.75%,-13.36%
5293,31-Mar-2023,29-Nov-2022,30-Sep-2022,"147,467","65,868","56,374","45,811",38.23%,11.27%,7.15,1.00,1.19,652.85%,369.42%
5293,31-Mar-2023,26-Aug-2022,30-Jun-2022,"136,895","11,335","7,541","6,085",5.51%,0.86%,0.95,0.00,1.11,-70.85%,-15.65%
5293,31-Mar-2022,26-May-2022,31-Mar-2022,"139,727","26,241","22,643","20,878",16.21%,2.96%,3.26,2.50,1.10,94.96%,-8.26%
5293,31-Mar-2022,24-Feb-2022,31-Dec-2021,"95,585","16,369","11,629","10,709",12.17%,1.56%,1.67,0.00,1.07,9.73%,-29.28%
5293,31-Mar-2022,25-Nov-2021,30-Sep-2021,"86,325","15,267","10,621","9,759",12.30%,1.45%,1.52,0.00,1.05,35.28%,-14.34%
5293,31-Mar-2022,26-Aug-2021,30-Jun-2021,"76,750","11,028","7,624","7,214",9.93%,1.06%,1.69,0.00,1.60,-68.30%,35.53%
5293,31-Mar-2021,27-May-2021,31-Mar-2021,"163,315","32,729","23,632","22,759",14.47%,3.37%,5.33,4.00,1.58,50.30%,53.83%
5293,31-Mar-2021,25-Feb-2021,31-Dec-2020,"121,679","24,069","16,861","15,142",13.86%,2.32%,3.55,0.00,1.53,32.91%,2.08%
5293,31-Mar-2021,25-Nov-2020,30-Sep-2020,"120,888","17,721","12,554","11,393",10.38%,1.79%,2.67,0.00,1.49,114.03%,-45.69%
5293,31-Mar-2021,26-Aug-2020,30-Jun-2020,"54,724","6,620","6,019","5,323",11.00%,0.83%,1.25,0.00,1.50,-64.02%,-59.50%
5293,31-Mar-2020,25-Jun-2020,31-Mar-2020,"98,092","20,145","15,805","14,795",16.11%,2.34%,3.46,3.00,1.48,-0.26%,-6.29%
5293,31-Mar-2020,26-Feb-2020,31-Dec-2019,"106,086","20,668","15,003","14,833",14.14%,2.46%,3.57,0.00,1.45,-29.29%,-0.09%
5293,31-Mar-2020,27-Nov-2019,30-Sep-2019,"81,812","28,796","23,301","20,976",28.48%,4.23%,6.14,0.00,1.45,59.60%,109.66%
5293,31-Mar-2020,08-Oct-2019,30-Jun-2019,"94,356","19,066","14,535","13,143",15.40%,2.77%,3.85,0.00,1.39,-16.75%,95.96%
5293,31-Mar-2019,,31-Mar-2019,"69,099","30,180","18,761","15,788",27.15%,0.00%,4.62,0.00,0.00,6.34%,-%
5293,31-Mar-2019,,31-Dec-2018,"104,956","19,977","15,183","14,847",14.47%,0.00%,4.35,0.00,0.00,48.40%,-%
5293,31-Mar-2019,,30-Sep-2018,"106,276","14,155","10,285","10,005",9.68%,0.00%,2.93,0.00,0.00,49.17%,-%
5293,31-Mar-2019,,30-Jun-2018,"58,682","8,280","6,761","6,707",11.52%,0.00%,1.96,0.00,0.00,-%,-%
5307,31-Mar-2024,09-Aug-2023,30-Jun-2023,"11,393","8,646","8,646","8,646",75.89%,1.54%,1.66,1.80,1.0729,-79.98%,-%
5307,31-Mar-2023,20-Apr-2023,31-Mar-2023,"10,773","46,993","43,187","43,187",400.88%,7.72%,8.30,1.82,1.0743,418.26%,-%
5307,31-Mar-2023,20-Feb-2023,31-Dec-2022,"10,792","8,333","8,333","8,333",77.21%,1.58%,1.60,1.76,1.0109,760.85%,-%
5307,31-Mar-2023,16-Nov-2022,30-Sep-2022,"1,308",968,968,968,74.01%,0.19%,0.19,0.00,0.9948,-%,-%
5307,31-Mar-2023,,30-Jun-2022,0,0,0,0,0.00%,0.00%,0.00,0.00,0.00,-%,-%
5307,31-Mar-2022,,31-Mar-2022,0,0,0,0,0.00%,0.00%,0.00,0.00,0.00,-%,-%
5307,31-Mar-2022,,31-Dec-2021,0,0,0,0,0.00%,0.00%,0.00,0.00,0.00,-%,-%
5307,31-Mar-2022,,30-Sep-2021,0,0,0,0,0.00%,0.00%,0.00,0.00,0.00,-%,-%
5120,31-Mar-2024,22-Aug-2023,30-Jun-2023,"24,797","2,454","2,454","2,454",9.90%,0.31%,0.36,0.00,1.1606,-57.78%,-40.98%
5120,31-Mar-2023,14-Apr-2023,31-Mar-2023,"25,673","5,838","5,813","5,813",22.64%,0.72%,0.84,1.56,1.1726,92.67%,169.37%
5120,31-Mar-2023,21-Feb-2023,31-Dec-2022,"25,784","3,017","3,017","3,017",11.70%,0.38%,0.44,0.00,1.1641,149.34%,-47.28%
5120,31-Mar-2023,18-Nov-2022,30-Sep-2022,"26,667","1,210","1,210","1,210",4.54%,0.15%,0.18,1.14,1.1711,-70.90%,-61.33%
5120,31-Mar-2023,22-Aug-2022,30-Jun-2022,"25,303","4,158","4,158","4,158",16.43%,0.52%,0.60,0.00,1.1694,149.62%,-14.69%
5120,31-Mar-2022,26-Apr-2022,31-Mar-2022,"24,495","-9,213","-8,380","-8,380",-34.21%,-1.03%,-1.22,1.93,1.1826,-246.43%,43.78%
5120,31-Mar-2022,21-Feb-2022,31-Dec-2021,"25,747","5,723","5,723","5,723",22.23%,0.70%,0.84,0.00,1.1948,82.90%,-18.50%
5120,31-Mar-2022,24-Nov-2021,30-Sep-2021,"23,666","3,129","3,129","3,129",13.22%,0.38%,0.45,1.09,1.1974,-35.80%,-52.02%
5120,31-Mar-2022,23-Aug-2021,30-Jun-2021,"25,738","4,874","4,874","4,874",18.94%,0.60%,0.71,0.00,1.1928,132.70%,19.23%
5120,31-Mar-2021,20-Apr-2021,31-Mar-2021,"24,555","-15,259","-14,907","-14,907",-60.71%,-1.81%,-2.18,1.42,1.1999,-312.29%,-472.40%
5120,31-Mar-2021,22-Feb-2021,31-Dec-2020,"27,398","7,022","7,022","7,022",25.63%,0.84%,1.02,0.00,1.2216,7.67%,10.55%
5120,31-Mar-2021,20-Nov-2020,30-Sep-2020,"28,433","6,522","6,522","6,522",22.94%,0.78%,0.95,1.40,1.2254,59.54%,-0.97%
5120,31-Mar-2021,24-Aug-2020,30-Jun-2020,"26,918","4,088","4,088","4,088",15.19%,0.49%,0.59,0.00,1.2159,2.12%,-38.48%
5120,31-Mar-2020,18-May-2020,31-Mar-2020,"33,429","6,424","4,003","4,003",11.97%,0.48%,0.58,1.49,1.2249,-36.98%,219.47%
5120,31-Mar-2020,24-Feb-2020,31-Dec-2019,"29,000","6,352","6,352","6,352",21.90%,0.76%,0.92,0.00,1.219,-3.55%,-4.81%
5120,31-Mar-2020,15-Nov-2019,30-Sep-2019,"29,118","6,586","6,586","6,586",22.62%,0.78%,0.96,1.86,1.2284,-0.89%,-10.99%
5120,31-Mar-2020,16-Aug-2019,30-Jun-2019,"29,135","6,645","6,645","6,645",22.81%,0.79%,0.96,0.00,1.2188,430.33%,-4.64%
5120,31-Mar-2019,19-Apr-2019,31-Mar-2019,"29,266","1,253","1,253","1,253",4.28%,0.15%,0.18,2.13,1.2304,-81.22%,110.65%
5120,31-Mar-2019,11-Feb-2019,31-Dec-2018,"29,639","6,673","6,673","6,673",22.51%,0.79%,0.98,0.00,1.2286,-9.81%,-27.39%
5120,31-Mar-2019,15-Nov-2018,30-Sep-2018,"29,084","7,399","7,399","7,399",25.44%,0.87%,1.08,1.87,1.2375,6.19%,-1.58%
5120,31-Mar-2019,16-Aug-2018,30-Jun-2018,"28,595","6,968","6,968","6,968",24.37%,0.83%,1.01,0.00,1.2268,159.21%,8.99%
5120,31-Mar-2018,20-Apr-2018,31-Mar-2018,"28,838","-11,769","-11,769","-11,769",-40.81%,-1.39%,-1.71,2.08,1.2374,-228.06%,"-1,035.53%"
5120,31-Mar-2018,22-Feb-2018,31-Dec-2017,"29,456","9,190","9,190","9,190",31.20%,1.07%,1.34,0.00,1.2546,22.24%,-3.25%
5120,31-Mar-2018,21-Nov-2017,30-Sep-2017,"27,754","7,518","7,518","7,518",27.09%,0.87%,1.10,2.12,1.2624,17.60%,38.84%
5120,31-Mar-2018,17-Aug-2017,30-Jun-2017,"28,050","6,393","6,393","6,393",22.79%,0.74%,0.93,0.00,1.2514,408.19%,5.37%
5120,31-Mar-2017,18-Apr-2017,31-Mar-2017,"28,568","1,258","1,258","1,258",4.40%,0.15%,0.19,2.13,1.2634,-86.76%,-97.35%
5120,31-Mar-2017,23-Feb-2017,31-Dec-2016,"27,306","9,499","9,499","9,499",34.79%,1.10%,1.38,0.00,1.2616,75.42%,88.25%
5120,31-Mar-2017,14-Nov-2016,30-Sep-2016,"27,992","5,415","5,415","5,415",19.34%,0.62%,0.79,1.93,1.267,-10.75%,-39.70%
5120,31-Mar-2017,25-Aug-2016,30-Jun-2016,"27,673","6,067","6,067","6,067",21.92%,0.70%,0.89,0.00,1.2591,-87.20%,-12.73%
5120,31-Mar-2016,21-Apr-2016,31-Mar-2016,"26,032","47,396","47,396","47,396",182.07%,5.39%,6.90,3.07,1.281,839.28%,492.38%
5120,31-Mar-2016,12-Feb-2016,31-Dec-2015,"24,174","5,046","5,046","5,046",20.87%,0.61%,0.74,0.00,1.213,-43.81%,-44.35%
5120,31-Mar-2016,11-Nov-2015,30-Sep-2015,"24,702","8,980","8,980","8,980",36.35%,1.07%,1.31,2.03,1.2249,29.17%,-15.71%
5120,31-Mar-2016,12-Aug-2015,30-Jun-2015,"24,887","6,952","6,952","6,952",27.93%,0.83%,1.01,0.00,1.2131,-13.11%,-34.52%
5120,31-Mar-2015,28-May-2015,31-Mar-2015,"26,049","8,001","8,001","8,001",30.72%,0.95%,1.17,2.44,1.2261,-11.76%,-68.05%
5120,31-Mar-2015,27-Feb-2015,31-Dec-2014,"26,811","9,067","9,067","9,067",33.82%,1.09%,1.32,0.00,1.2161,-14.90%,-28.45%
5120,31-Mar-2015,21-Nov-2014,30-Sep-2014,"26,903","10,654","10,654","10,654",39.60%,1.26%,1.55,3.09,1.2321,0.35%,-13.16%
5120,31-Mar-2015,28-Aug-2014,30-Jun-2014,"27,489","10,617","10,617","10,617",38.62%,1.27%,1.55,0.00,1.2185,-57.61%,-18.86%
5120,31-Mar-2014,12-May-2014,31-Mar-2014,"28,313","25,044","25,044","25,044",88.45%,2.95%,3.65,3.70,1.2381,97.62%,41.60%
5120,31-Mar-2014,11-Feb-2014,31-Dec-2013,"28,230","12,673","12,673","12,673",44.89%,1.54%,1.85,0.00,1.2017,3.30%,3.81%
5120,31-Mar-2014,06-Nov-2013,30-Sep-2013,"27,805","12,268","12,268","12,268",44.12%,1.47%,1.79,3.65,1.2197,-6.24%,1.50%
1015,31-Mar-2024,21-Aug-2023,30-Jun-2023,"1,201,899","503,733","403,465","378,371",33.57%,2.05%,11.44,0.00,5.59,-11.58%,-9.74%
1015,31-Mar-2023,29-May-2023,31-Mar-2023,"1,160,156","553,743","428,007","427,912",36.89%,2.36%,12.94,12.30,5.48,-5.46%,9.23%
1015,31-Mar-2023,23-Feb-2023,31-Dec-2022,"1,231,087","584,660","452,730","452,641",36.77%,2.57%,13.67,0.00,5.32,3.96%,12.24%
1015,31-Mar-2023,30-Nov-2022,30-Sep-2022,"1,184,953","478,144","361,622","435,401",30.52%,2.52%,13.15,6.00,5.21,3.86%,35.62%
1015,31-Mar-2023,17-Aug-2022,30-Jun-2022,"1,161,518","553,942","433,946","419,199",37.36%,2.46%,12.66,0.00,5.14,7.01%,8.43%
1015,31-Mar-2022,31-May-2022,31-Mar-2022,"1,123,173","514,403","417,934","391,750",37.21%,2.34%,11.83,5.00,5.06,-2.86%,108.35%
1015,31-Mar-2022,25-Feb-2022,31-Dec-2021,"1,183,065","316,920","416,789","403,290",35.23%,2.45%,12.18,0.00,4.97,25.62%,52.86%
1015,31-Mar-2022,26-Nov-2021,30-Sep-2021,"1,120,925","433,390","338,025","321,038",30.16%,1.99%,9.69,0.00,4.87,-16.96%,35.28%
1015,31-Mar-2022,30-Aug-2021,30-Jun-2021,"2,096,443","540,032","422,191","386,604",20.14%,2.47%,11.86,0.00,4.81,108.24%,5.87%
1015,31-Mar-2021,31-May-2021,31-Mar-2021,"1,969,891","-4,654,517","-4,669,551","-4,692,781",-237.05%,-32.03%,-156.00,0.00,4.87,"-1,878.70%","-1,995.77%"
1015,31-Mar-2021,01-Mar-2021,31-Dec-2020,"2,090,143","368,614","283,004","263,832",13.54%,1.35%,8.77,0.00,6.50,11.17%,-30.96%
1015,31-Mar-2021,30-Nov-2020,30-Sep-2020,"2,137,995","298,491","272,528","237,317",12.75%,1.23%,7.89,0.00,6.42,-35.01%,-25.74%
1015,31-Mar-2021,26-Aug-2020,30-Jun-2020,"2,214,615","503,913","401,925","365,166",18.15%,1.90%,12.14,0.00,6.38,47.52%,-6.72%
1015,31-Mar-2020,29-Jun-2020,31-Mar-2020,"2,214,819","285,402","266,394","247,540",12.03%,1.33%,8.23,7.30,6.18,-35.22%,-46.15%
1015,31-Mar-2020,27-Feb-2020,31-Dec-2019,"2,370,031","495,404","401,752","382,148",16.95%,2.09%,12.71,0.00,6.08,19.58%,9.22%
1015,31-Mar-2020,29-Nov-2019,30-Sep-2019,"2,349,315","433,588","353,097","319,568",15.03%,1.76%,10.62,6.00,6.02,-18.36%,-8.21%
1015,31-Mar-2020,22-Aug-2019,30-Jun-2019,"2,390,402","568,462","431,590","391,459",18.06%,2.16%,13.01,0.00,6.03,-14.84%,12.62%
1015,31-Mar-2019,28-May-2019,31-Mar-2019,"2,333,984","625,098","475,769","459,667",20.38%,2.60%,15.28,15.00,5.87,31.38%,81.39%
1015,31-Mar-2019,21-Feb-2019,31-Dec-2018,"2,300,616","485,778","365,588","349,875",15.89%,2.04%,11.63,0.00,5.71,0.49%,59.78%
1015,31-Mar-2019,22-Nov-2018,30-Sep-2018,"2,313,966","490,657","378,456","348,153",16.36%,2.06%,11.57,5.00,5.63,0.16%,5.03%
1015,31-Mar-2019,21-Aug-2018,30-Jun-2018,"2,171,291","493,841","383,256","347,594",17.65%,2.06%,11.56,0.00,5.60,37.16%,5.89%
1015,31-Mar-2018,31-May-2018,31-Mar-2018,"2,211,339","359,688","302,072","253,414",13.66%,1.54%,8.43,10.00,5.48,15.73%,-24.54%
1015,31-Mar-2018,28-Feb-2018,31-Dec-2017,"2,159,629","301,740","230,099","218,978",10.65%,1.35%,7.28,0.00,5.41,-33.94%,-30.08%
1015,31-Mar-2018,28-Nov-2017,30-Sep-2017,"2,125,024","432,180","357,109","331,466",16.80%,2.04%,11.02,5.00,5.40,0.97%,-6.00%
1015,31-Mar-2018,24-Aug-2017,30-Jun-2017,"2,080,747","449,105","364,544","328,273",17.52%,2.01%,10.92,0.00,5.42,-2.25%,1.63%
1015,31-Mar-2017,31-May-2017,31-Mar-2017,"2,145,147","440,744","356,683","335,814",16.63%,2.10%,11.17,12.60,5.32,7.23%,19.92%
1015,31-Mar-2017,24-Feb-2017,31-Dec-2016,"1,977,925","408,910","317,447","313,167",16.05%,2.00%,10.42,0.00,5.20,-11.19%,4.34%
1015,31-Mar-2017,21-Nov-2016,30-Sep-2016,"2,099,746","472,156","375,201","352,626",17.87%,2.27%,11.73,5.00,5.16,9.17%,-7.81%
1015,31-Mar-2017,22-Aug-2016,30-Jun-2016,"2,062,933","479,380","359,445","323,000",17.42%,2.09%,10.74,0.00,5.14,15.35%,-4.86%
1015,31-Mar-2016,27-May-2016,31-Mar-2016,"2,102,514","341,869","311,226","280,024",14.80%,1.85%,9.32,10.50,5.03,-6.71%,-46.07%
1015,31-Mar-2016,26-Feb-2016,31-Dec-2015,"2,116,281","405,770","311,682","300,153",14.73%,2.02%,9.99,0.00,4.94,-21.53%,-27.96%
1015,31-Mar-2016,19-Nov-2015,30-Sep-2015,"2,088,141","500,977","407,909","382,518",19.53%,2.60%,12.73,5.00,4.90,12.67%,-14.20%
1015,31-Mar-2016,19-Aug-2015,30-Jun-2015,"2,109,103","482,396","368,662","339,511",17.48%,2.30%,11.31,0.00,4.92,-34.61%,-36.77%
1015,31-Mar-2015,22-May-2015,31-Mar-2015,"2,219,048","668,374","550,029","519,224",24.79%,3.60%,17.27,15.30,4.80,24.62%,11.97%
1015,31-Mar-2015,12-Feb-2015,31-Dec-2014,"2,129,765","588,874","445,936","416,647",20.94%,3.01%,13.86,0.00,4.60,-6.54%,0.20%
1015,31-Mar-2015,19-Nov-2014,30-Sep-2014,"2,210,802","621,247","480,738","445,819",21.74%,3.23%,14.81,12.00,4.59,-16.97%,1.13%
1015,31-Mar-2015,22-Aug-2014,30-Jun-2014,"2,582,906","725,785","567,850","536,940",21.98%,3.88%,17.86,0.00,4.60,15.79%,16.23%
1015,31-Mar-2014,20-May-2014,31-Mar-2014,"2,435,349","595,420","486,335","463,707",19.97%,3.54%,15.43,16.90,4.36,11.51%,14.54%
1015,31-Mar-2014,17-Feb-2014,31-Dec-2013,"2,409,158","615,091","439,378","415,833",18.24%,3.30%,13.83,0.00,4.19,-5.68%,4.95%
1015,31-Mar-2014,14-Nov-2013,30-Sep-2013,"2,379,247","600,444","461,734","440,857",19.41%,3.55%,14.66,7.20,4.13,-4.57%,15.88%
